sales_date,day_of_week,product_id,units_sold,weekend_tracker
2025-02-01,Saturday,1,37,True
2025-02-01,Saturday,2,65,True
2025-02-01,Saturday,3,88,True
2025-02-01,Saturday,4,28,True
2025-02-01,Saturday,5,34,True
2025-02-01,Saturday,6,47,True
2025-02-01,Saturday,7,21,True
2025-02-01,Saturday,8,56,True
2025-02-01,Saturday,9,43,True
2025-02-01,Saturday,10,59,True
2025-02-01,Saturday,11,44,True
2025-02-01,Saturday,12,31,True
2025-02-01,Saturday,13,24,True
2025-02-01,Saturday,14,6,True
2025-02-01,Saturday,15,32,True
2025-02-01,Saturday,16,56,True
2025-02-01,Saturday,17,44,True
2025-02-01,Saturday,18,28,True
2025-02-01,Saturday,19,49,True
2025-02-01,Saturday,20,14,True
2025-02-01,Saturday,21,51,True
2025-02-01,Saturday,22,12,True
2025-02-01,Saturday,23,38,True
2025-02-01,Saturday,24,28,True
2025-02-01,Saturday,25,16,True
2025-02-01,Saturday,26,37,True
2025-02-01,Saturday,27,39,True
2025-02-01,Saturday,28,66,True
2025-02-01,Saturday,29,35,True
2025-02-01,Saturday,30,35,True
2025-02-01,Saturday,31,26,True
2025-02-01,Saturday,32,21,True
2025-02-01,Saturday,33,59,True
2025-02-01,Saturday,34,21,True
2025-02-01,Saturday,35,57,True
2025-02-01,Saturday,36,100,True
2025-02-01,Saturday,37,8,True
2025-02-01,Saturday,38,55,True
2025-02-01,Saturday,39,96,True
2025-02-01,Saturday,40,66,True
2025-02-01,Saturday,41,51,True
2025-02-01,Saturday,42,21,True
2025-02-01,Saturday,43,63,True
2025-02-01,Saturday,44,42,True
2025-02-01,Saturday,45,8,True
2025-02-01,Saturday,46,10,True
2025-02-01,Saturday,47,20,True
2025-02-01,Saturday,48,51,True
2025-02-01,Saturday,49,27,True
2025-02-01,Saturday,50,27,True
2025-02-02,Sunday,1,30,True
2025-02-02,Sunday,2,88,True
2025-02-02,Sunday,3,59,True
2025-02-02,Sunday,4,25,True
2025-02-02,Sunday,5,32,True
2025-02-02,Sunday,6,39,True
2025-02-02,Sunday,7,13,True
2025-02-02,Sunday,8,58,True
2025-02-02,Sunday,9,32,True
2025-02-02,Sunday,10,59,True
2025-02-02,Sunday,11,63,True
2025-02-02,Sunday,12,39,True
2025-02-02,Sunday,13,26,True
2025-02-02,Sunday,14,4,True
2025-02-02,Sunday,15,24,True
2025-02-02,Sunday,16,70,True
2025-02-02,Sunday,17,65,True
2025-02-02,Sunday,18,22,True
2025-02-02,Sunday,19,73,True
2025-02-02,Sunday,20,12,True
2025-02-02,Sunday,21,79,True
2025-02-02,Sunday,22,10,True
2025-02-02,Sunday,23,28,True
2025-02-02,Sunday,24,45,True
2025-02-02,Sunday,25,14,True
2025-02-02,Sunday,26,40,True
2025-02-02,Sunday,27,57,True
2025-02-02,Sunday,28,75,True
2025-02-02,Sunday,29,23,True
2025-02-02,Sunday,30,26,True
2025-02-02,Sunday,31,29,True
2025-02-02,Sunday,32,21,True
2025-02-02,Sunday,33,68,True
2025-02-02,Sunday,34,28,True
2025-02-02,Sunday,35,54,True
2025-02-02,Sunday,36,57,True
2025-02-02,Sunday,37,8,True
2025-02-02,Sunday,38,73,True
2025-02-02,Sunday,39,71,True
2025-02-02,Sunday,40,66,True
2025-02-02,Sunday,41,32,True
2025-02-02,Sunday,42,27,True
2025-02-02,Sunday,43,46,True
2025-02-02,Sunday,44,36,True
2025-02-02,Sunday,45,14,True
2025-02-02,Sunday,46,12,True
2025-02-02,Sunday,47,13,True
2025-02-02,Sunday,48,37,True
2025-02-02,Sunday,49,22,True
2025-02-02,Sunday,50,27,True
2025-02-03,Monday,1,12,False
2025-02-03,Monday,2,34,False
2025-02-03,Monday,3,40,False
2025-02-03,Monday,4,14,False
2025-02-03,Monday,5,19,False
2025-02-03,Monday,6,24,False
2025-02-03,Monday,7,15,False
2025-02-03,Monday,8,23,False
2025-02-03,Monday,9,23,False
2025-02-03,Monday,10,21,False
2025-02-03,Monday,11,35,False
2025-02-03,Monday,12,17,False
2025-02-03,Monday,13,13,False
2025-02-03,Monday,14,5,False
2025-02-03,Monday,15,12,False
2025-02-03,Monday,16,25,False
2025-02-03,Monday,17,29,False
2025-02-03,Monday,18,20,False
2025-02-03,Monday,19,33,False
2025-02-03,Monday,20,12,False
2025-02-03,Monday,21,24,False
2025-02-03,Monday,22,8,False
2025-02-03,Monday,23,28,False
2025-02-03,Monday,24,25,False
2025-02-03,Monday,25,5,False
2025-02-03,Monday,26,20,False
2025-02-03,Monday,27,35,False
2025-02-03,Monday,28,41,False
2025-02-03,Monday,29,24,False
2025-02-03,Monday,30,13,False
2025-02-03,Monday,31,17,False
2025-02-03,Monday,32,8,False
2025-02-03,Monday,33,32,False
2025-02-03,Monday,34,12,False
2025-02-03,Monday,35,28,False
2025-02-03,Monday,36,26,False
2025-02-03,Monday,37,5,False
2025-02-03,Monday,38,31,False
2025-02-03,Monday,39,33,False
2025-02-03,Monday,40,23,False
2025-02-03,Monday,41,25,False
2025-02-03,Monday,42,11,False
2025-02-03,Monday,43,38,False
2025-02-03,Monday,44,18,False
2025-02-03,Monday,45,6,False
2025-02-03,Monday,46,4,False
2025-02-03,Monday,47,9,False
2025-02-03,Monday,48,38,False
2025-02-03,Monday,49,17,False
2025-02-03,Monday,50,11,False
2025-02-04,Tuesday,1,14,False
2025-02-04,Tuesday,2,32,False
2025-02-04,Tuesday,3,32,False
2025-02-04,Tuesday,4,15,False
2025-02-04,Tuesday,5,20,False
2025-02-04,Tuesday,6,21,False
2025-02-04,Tuesday,7,15,False
2025-02-04,Tuesday,8,24,False
2025-02-04,Tuesday,9,15,False
2025-02-04,Tuesday,10,24,False
2025-02-04,Tuesday,11,37,False
2025-02-04,Tuesday,12,22,False
2025-02-04,Tuesday,13,15,False
2025-02-04,Tuesday,14,4,False
2025-02-04,Tuesday,15,16,False
2025-02-04,Tuesday,16,17,False
2025-02-04,Tuesday,17,22,False
2025-02-04,Tuesday,18,14,False
2025-02-04,Tuesday,19,28,False
2025-02-04,Tuesday,20,13,False
2025-02-04,Tuesday,21,25,False
2025-02-04,Tuesday,22,9,False
2025-02-04,Tuesday,23,33,False
2025-02-04,Tuesday,24,23,False
2025-02-04,Tuesday,25,6,False
2025-02-04,Tuesday,26,23,False
2025-02-04,Tuesday,27,26,False
2025-02-04,Tuesday,28,41,False
2025-02-04,Tuesday,29,16,False
2025-02-04,Tuesday,30,19,False
2025-02-04,Tuesday,31,14,False
2025-02-04,Tuesday,32,11,False
2025-02-04,Tuesday,33,47,False
2025-02-04,Tuesday,34,9,False
2025-02-04,Tuesday,35,41,False
2025-02-04,Tuesday,36,42,False
2025-02-04,Tuesday,37,4,False
2025-02-04,Tuesday,38,28,False
2025-02-04,Tuesday,39,43,False
2025-02-04,Tuesday,40,25,False
2025-02-04,Tuesday,41,20,False
2025-02-04,Tuesday,42,10,False
2025-02-04,Tuesday,43,37,False
2025-02-04,Tuesday,44,21,False
2025-02-04,Tuesday,45,7,False
2025-02-04,Tuesday,46,4,False
2025-02-04,Tuesday,47,12,False
2025-02-04,Tuesday,48,35,False
2025-02-04,Tuesday,49,21,False
2025-02-04,Tuesday,50,11,False
2025-02-05,Wednesday,1,20,False
2025-02-05,Wednesday,2,38,False
2025-02-05,Wednesday,3,24,False
2025-02-05,Wednesday,4,14,False
2025-02-05,Wednesday,5,17,False
2025-02-05,Wednesday,6,28,False
2025-02-05,Wednesday,7,13,False
2025-02-05,Wednesday,8,32,False
2025-02-05,Wednesday,9,17,False
2025-02-05,Wednesday,10,32,False
2025-02-05,Wednesday,11,22,False
2025-02-05,Wednesday,12,21,False
2025-02-05,Wednesday,13,19,False
2025-02-05,Wednesday,14,6,False
2025-02-05,Wednesday,15,15,False
2025-02-05,Wednesday,16,26,False
2025-02-05,Wednesday,17,28,False
2025-02-05,Wednesday,18,20,False
2025-02-05,Wednesday,19,30,False
2025-02-05,Wednesday,20,13,False
2025-02-05,Wednesday,21,38,False
2025-02-05,Wednesday,22,8,False
2025-02-05,Wednesday,23,19,False
2025-02-05,Wednesday,24,22,False
2025-02-05,Wednesday,25,7,False
2025-02-05,Wednesday,26,14,False
2025-02-05,Wednesday,27,31,False
2025-02-05,Wednesday,28,34,False
2025-02-05,Wednesday,29,16,False
2025-02-05,Wednesday,30,16,False
2025-02-05,Wednesday,31,12,False
2025-02-05,Wednesday,32,11,False
2025-02-05,Wednesday,33,27,False
2025-02-05,Wednesday,34,9,False
2025-02-05,Wednesday,35,29,False
2025-02-05,Wednesday,36,34,False
2025-02-05,Wednesday,37,4,False
2025-02-05,Wednesday,38,34,False
2025-02-05,Wednesday,39,41,False
2025-02-05,Wednesday,40,21,False
2025-02-05,Wednesday,41,25,False
2025-02-05,Wednesday,42,10,False
2025-02-05,Wednesday,43,31,False
2025-02-05,Wednesday,44,26,False
2025-02-05,Wednesday,45,7,False
2025-02-05,Wednesday,46,4,False
2025-02-05,Wednesday,47,10,False
2025-02-05,Wednesday,48,24,False
2025-02-05,Wednesday,49,13,False
2025-02-05,Wednesday,50,9,False
2025-02-06,Thursday,1,15,False
2025-02-06,Thursday,2,31,False
2025-02-06,Thursday,3,35,False
2025-02-06,Thursday,4,13,False
2025-02-06,Thursday,5,17,False
2025-02-06,Thursday,6,22,False
2025-02-06,Thursday,7,11,False
2025-02-06,Thursday,8,34,False
2025-02-06,Thursday,9,25,False
2025-02-06,Thursday,10,21,False
2025-02-06,Thursday,11,24,False
2025-02-06,Thursday,12,22,False
2025-02-06,Thursday,13,16,False
2025-02-06,Thursday,14,4,False
2025-02-06,Thursday,15,12,False
2025-02-06,Thursday,16,22,False
2025-02-06,Thursday,17,31,False
2025-02-06,Thursday,18,15,False
2025-02-06,Thursday,19,31,False
2025-02-06,Thursday,20,14,False
2025-02-06,Thursday,21,21,False
2025-02-06,Thursday,22,8,False
2025-02-06,Thursday,23,34,False
2025-02-06,Thursday,24,26,False
2025-02-06,Thursday,25,5,False
2025-02-06,Thursday,26,22,False
2025-02-06,Thursday,27,24,False
2025-02-06,Thursday,28,40,False
2025-02-06,Thursday,29,18,False
2025-02-06,Thursday,30,12,False
2025-02-06,Thursday,31,12,False
2025-02-06,Thursday,32,9,False
2025-02-06,Thursday,33,37,False
2025-02-06,Thursday,34,14,False
2025-02-06,Thursday,35,32,False
2025-02-06,Thursday,36,28,False
2025-02-06,Thursday,37,4,False
2025-02-06,Thursday,38,36,False
2025-02-06,Thursday,39,41,False
2025-02-06,Thursday,40,23,False
2025-02-06,Thursday,41,20,False
2025-02-06,Thursday,42,15,False
2025-02-06,Thursday,43,34,False
2025-02-06,Thursday,44,27,False
2025-02-06,Thursday,45,9,False
2025-02-06,Thursday,46,5,False
2025-02-06,Thursday,47,10,False
2025-02-06,Thursday,48,29,False
2025-02-06,Thursday,49,19,False
2025-02-06,Thursday,50,11,False
2025-02-07,Friday,1,18,False
2025-02-07,Friday,2,29,False
2025-02-07,Friday,3,33,False
2025-02-07,Friday,4,19,False
2025-02-07,Friday,5,14,False
2025-02-07,Friday,6,24,False
2025-02-07,Friday,7,13,False
2025-02-07,Friday,8,40,False
2025-02-07,Friday,9,19,False
2025-02-07,Friday,10,33,False
2025-02-07,Friday,11,30,False
2025-02-07,Friday,12,19,False
2025-02-07,Friday,13,11,False
2025-02-07,Friday,14,4,False
2025-02-07,Friday,15,13,False
2025-02-07,Friday,16,24,False
2025-02-07,Friday,17,29,False
2025-02-07,Friday,18,21,False
2025-02-07,Friday,19,32,False
2025-02-07,Friday,20,16,False
2025-02-07,Friday,21,26,False
2025-02-07,Friday,22,6,False
2025-02-07,Friday,23,20,False
2025-02-07,Friday,24,19,False
2025-02-07,Friday,25,4,False
2025-02-07,Friday,26,20,False
2025-02-07,Friday,27,19,False
2025-02-07,Friday,28,30,False
2025-02-07,Friday,29,18,False
2025-02-07,Friday,30,16,False
2025-02-07,Friday,31,12,False
2025-02-07,Friday,32,10,False
2025-02-07,Friday,33,40,False
2025-02-07,Friday,34,9,False
2025-02-07,Friday,35,26,False
2025-02-07,Friday,36,39,False
2025-02-07,Friday,37,6,False
2025-02-07,Friday,38,30,False
2025-02-07,Friday,39,39,False
2025-02-07,Friday,40,27,False
2025-02-07,Friday,41,22,False
2025-02-07,Friday,42,8,False
2025-02-07,Friday,43,24,False
2025-02-07,Friday,44,17,False
2025-02-07,Friday,45,6,False
2025-02-07,Friday,46,4,False
2025-02-07,Friday,47,9,False
2025-02-07,Friday,48,32,False
2025-02-07,Friday,49,13,False
2025-02-07,Friday,50,14,False
2025-02-08,Saturday,1,40,True
2025-02-08,Saturday,2,63,True
2025-02-08,Saturday,3,61,True
2025-02-08,Saturday,4,22,True
2025-02-08,Saturday,5,29,True
2025-02-08,Saturday,6,47,True
2025-02-08,Saturday,7,20,True
2025-02-08,Saturday,8,42,True
2025-02-08,Saturday,9,27,True
2025-02-08,Saturday,10,56,True
2025-02-08,Saturday,11,63,True
2025-02-08,Saturday,12,51,True
2025-02-08,Saturday,13,34,True
2025-02-08,Saturday,14,6,True
2025-02-08,Saturday,15,35,True
2025-02-08,Saturday,16,43,True
2025-02-08,Saturday,17,48,True
2025-02-08,Saturday,18,20,True
2025-02-08,Saturday,19,71,True
2025-02-08,Saturday,20,21,True
2025-02-08,Saturday,21,86,True
2025-02-08,Saturday,22,7,True
2025-02-08,Saturday,23,24,True
2025-02-08,Saturday,24,40,True
2025-02-08,Saturday,25,9,True
2025-02-08,Saturday,26,37,True
2025-02-08,Saturday,27,49,True
2025-02-08,Saturday,28,80,True
2025-02-08,Saturday,29,35,True
2025-02-08,Saturday,30,37,True
2025-02-08,Saturday,31,18,True
2025-02-08,Saturday,32,16,True
2025-02-08,Saturday,33,64,True
2025-02-08,Saturday,34,26,True
2025-02-08,Saturday,35,67,True
2025-02-08,Saturday,36,89,True
2025-02-08,Saturday,37,5,True
2025-02-08,Saturday,38,40,True
2025-02-08,Saturday,39,57,True
2025-02-08,Saturday,40,38,True
2025-02-08,Saturday,41,49,True
2025-02-08,Saturday,42,20,True
2025-02-08,Saturday,43,56,True
2025-02-08,Saturday,44,36,True
2025-02-08,Saturday,45,8,True
2025-02-08,Saturday,46,6,True
2025-02-08,Saturday,47,18,True
2025-02-08,Saturday,48,59,True
2025-02-08,Saturday,49,26,True
2025-02-08,Saturday,50,31,True
2025-02-09,Sunday,1,42,True
2025-02-09,Sunday,2,56,True
2025-02-09,Sunday,3,81,True
2025-02-09,Sunday,4,20,True
2025-02-09,Sunday,5,30,True
2025-02-09,Sunday,6,36,True
2025-02-09,Sunday,7,14,True
2025-02-09,Sunday,8,48,True
2025-02-09,Sunday,9,43,True
2025-02-09,Sunday,10,71,True
2025-02-09,Sunday,11,63,True
2025-02-09,Sunday,12,37,True
2025-02-09,Sunday,13,30,True
2025-02-09,Sunday,14,4,True
2025-02-09,Sunday,15,32,True
2025-02-09,Sunday,16,58,True
2025-02-09,Sunday,17,61,True
2025-02-09,Sunday,18,26,True
2025-02-09,Sunday,19,60,True
2025-02-09,Sunday,20,21,True
2025-02-09,Sunday,21,89,True
2025-02-09,Sunday,22,7,True
2025-02-09,Sunday,23,34,True
2025-02-09,Sunday,24,36,True
2025-02-09,Sunday,25,9,True
2025-02-09,Sunday,26,48,True
2025-02-09,Sunday,27,45,True
2025-02-09,Sunday,28,62,True
2025-02-09,Sunday,29,37,True
2025-02-09,Sunday,30,24,True
2025-02-09,Sunday,31,15,True
2025-02-09,Sunday,32,18,True
2025-02-09,Sunday,33,73,True
2025-02-09,Sunday,34,26,True
2025-02-09,Sunday,35,65,True
2025-02-09,Sunday,36,82,True
2025-02-09,Sunday,37,8,True
2025-02-09,Sunday,38,50,True
2025-02-09,Sunday,39,59,True
2025-02-09,Sunday,40,38,True
2025-02-09,Sunday,41,41,True
2025-02-09,Sunday,42,20,True
2025-02-09,Sunday,43,46,True
2025-02-09,Sunday,44,38,True
2025-02-09,Sunday,45,16,True
2025-02-09,Sunday,46,10,True
2025-02-09,Sunday,47,22,True
2025-02-09,Sunday,48,68,True
2025-02-09,Sunday,49,26,True
2025-02-09,Sunday,50,29,True
2025-02-10,Monday,1,16,False
2025-02-10,Monday,2,24,False
2025-02-10,Monday,3,36,False
2025-02-10,Monday,4,15,False
2025-02-10,Monday,5,17,False
2025-02-10,Monday,6,25,False
2025-02-10,Monday,7,12,False
2025-02-10,Monday,8,24,False
2025-02-10,Monday,9,26,False
2025-02-10,Monday,10,20,False
2025-02-10,Monday,11,30,False
2025-02-10,Monday,12,24,False
2025-02-10,Monday,13,17,False
2025-02-10,Monday,14,3,False
2025-02-10,Monday,15,11,False
2025-02-10,Monday,16,27,False
2025-02-10,Monday,17,29,False
2025-02-10,Monday,18,15,False
2025-02-10,Monday,19,32,False
2025-02-10,Monday,20,12,False
2025-02-10,Monday,21,36,False
2025-02-10,Monday,22,7,False
2025-02-10,Monday,23,24,False
2025-02-10,Monday,24,22,False
2025-02-10,Monday,25,5,False
2025-02-10,Monday,26,22,False
2025-02-10,Monday,27,22,False
2025-02-10,Monday,28,33,False
2025-02-10,Monday,29,25,False
2025-02-10,Monday,30,21,False
2025-02-10,Monday,31,18,False
2025-02-10,Monday,32,10,False
2025-02-10,Monday,33,35,False
2025-02-10,Monday,34,12,False
2025-02-10,Monday,35,33,False
2025-02-10,Monday,36,38,False
2025-02-10,Monday,37,3,False
2025-02-10,Monday,38,23,False
2025-02-10,Monday,39,34,False
2025-02-10,Monday,40,30,False
2025-02-10,Monday,41,25,False
2025-02-10,Monday,42,12,False
2025-02-10,Monday,43,28,False
2025-02-10,Monday,44,17,False
2025-02-10,Monday,45,10,False
2025-02-10,Monday,46,4,False
2025-02-10,Monday,47,12,False
2025-02-10,Monday,48,34,False
2025-02-10,Monday,49,12,False
2025-02-10,Monday,50,10,False
2025-02-11,Tuesday,1,19,False
2025-02-11,Tuesday,2,38,False
2025-02-11,Tuesday,3,40,False
2025-02-11,Tuesday,4,20,False
2025-02-11,Tuesday,5,16,False
2025-02-11,Tuesday,6,24,False
2025-02-11,Tuesday,7,11,False
2025-02-11,Tuesday,8,34,False
2025-02-11,Tuesday,9,20,False
2025-02-11,Tuesday,10,32,False
2025-02-11,Tuesday,11,24,False
2025-02-11,Tuesday,12,16,False
2025-02-11,Tuesday,13,19,False
2025-02-11,Tuesday,14,5,False
2025-02-11,Tuesday,15,19,False
2025-02-11,Tuesday,16,18,False
2025-02-11,Tuesday,17,29,False
2025-02-11,Tuesday,18,17,False
2025-02-11,Tuesday,19,30,False
2025-02-11,Tuesday,20,10,False
2025-02-11,Tuesday,21,25,False
2025-02-11,Tuesday,22,8,False
2025-02-11,Tuesday,23,33,False
2025-02-11,Tuesday,24,18,False
2025-02-11,Tuesday,25,7,False
2025-02-11,Tuesday,26,15,False
2025-02-11,Tuesday,27,32,False
2025-02-11,Tuesday,28,23,False
2025-02-11,Tuesday,29,25,False
2025-02-11,Tuesday,30,21,False
2025-02-11,Tuesday,31,14,False
2025-02-11,Tuesday,32,12,False
2025-02-11,Tuesday,33,31,False
2025-02-11,Tuesday,34,9,False
2025-02-11,Tuesday,35,26,False
2025-02-11,Tuesday,36,26,False
2025-02-11,Tuesday,37,6,False
2025-02-11,Tuesday,38,27,False
2025-02-11,Tuesday,39,39,False
2025-02-11,Tuesday,40,33,False
2025-02-11,Tuesday,41,16,False
2025-02-11,Tuesday,42,10,False
2025-02-11,Tuesday,43,32,False
2025-02-11,Tuesday,44,24,False
2025-02-11,Tuesday,45,5,False
2025-02-11,Tuesday,46,6,False
2025-02-11,Tuesday,47,12,False
2025-02-11,Tuesday,48,30,False
2025-02-11,Tuesday,49,19,False
2025-02-11,Tuesday,50,13,False
2025-02-12,Wednesday,1,14,False
2025-02-12,Wednesday,2,28,False
2025-02-12,Wednesday,3,25,False
2025-02-12,Wednesday,4,13,False
2025-02-12,Wednesday,5,18,False
2025-02-12,Wednesday,6,22,False
2025-02-12,Wednesday,7,16,False
2025-02-12,Wednesday,8,33,False
2025-02-12,Wednesday,9,19,False
2025-02-12,Wednesday,10,22,False
2025-02-12,Wednesday,11,30,False
2025-02-12,Wednesday,12,23,False
2025-02-12,Wednesday,13,11,False
2025-02-12,Wednesday,14,4,False
2025-02-12,Wednesday,15,16,False
2025-02-12,Wednesday,16,29,False
2025-02-12,Wednesday,17,26,False
2025-02-12,Wednesday,18,20,False
2025-02-12,Wednesday,19,34,False
2025-02-12,Wednesday,20,14,False
2025-02-12,Wednesday,21,26,False
2025-02-12,Wednesday,22,8,False
2025-02-12,Wednesday,23,22,False
2025-02-12,Wednesday,24,19,False
2025-02-12,Wednesday,25,6,False
2025-02-12,Wednesday,26,22,False
2025-02-12,Wednesday,27,30,False
2025-02-12,Wednesday,28,38,False
2025-02-12,Wednesday,29,25,False
2025-02-12,Wednesday,30,20,False
2025-02-12,Wednesday,31,19,False
2025-02-12,Wednesday,32,15,False
2025-02-12,Wednesday,33,40,False
2025-02-12,Wednesday,34,14,False
2025-02-12,Wednesday,35,35,False
2025-02-12,Wednesday,36,38,False
2025-02-12,Wednesday,37,4,False
2025-02-12,Wednesday,38,33,False
2025-02-12,Wednesday,39,38,False
2025-02-12,Wednesday,40,32,False
2025-02-12,Wednesday,41,20,False
2025-02-12,Wednesday,42,8,False
2025-02-12,Wednesday,43,39,False
2025-02-12,Wednesday,44,26,False
2025-02-12,Wednesday,45,7,False
2025-02-12,Wednesday,46,4,False
2025-02-12,Wednesday,47,9,False
2025-02-12,Wednesday,48,38,False
2025-02-12,Wednesday,49,16,False
2025-02-12,Wednesday,50,14,False
2025-02-13,Thursday,1,20,False
2025-02-13,Thursday,2,38,False
2025-02-13,Thursday,3,27,False
2025-02-13,Thursday,4,14,False
2025-02-13,Thursday,5,13,False
2025-02-13,Thursday,6,29,False
2025-02-13,Thursday,7,11,False
2025-02-13,Thursday,8,28,False
2025-02-13,Thursday,9,17,False
2025-02-13,Thursday,10,27,False
2025-02-13,Thursday,11,22,False
2025-02-13,Thursday,12,25,False
2025-02-13,Thursday,13,15,False
2025-02-13,Thursday,14,4,False
2025-02-13,Thursday,15,15,False
2025-02-13,Thursday,16,23,False
2025-02-13,Thursday,17,20,False
2025-02-13,Thursday,18,22,False
2025-02-13,Thursday,19,30,False
2025-02-13,Thursday,20,15,False
2025-02-13,Thursday,21,36,False
2025-02-13,Thursday,22,7,False
2025-02-13,Thursday,23,31,False
2025-02-13,Thursday,24,21,False
2025-02-13,Thursday,25,7,False
2025-02-13,Thursday,26,21,False
2025-02-13,Thursday,27,19,False
2025-02-13,Thursday,28,34,False
2025-02-13,Thursday,29,24,False
2025-02-13,Thursday,30,21,False
2025-02-13,Thursday,31,15,False
2025-02-13,Thursday,32,9,False
2025-02-13,Thursday,33,49,False
2025-02-13,Thursday,34,10,False
2025-02-13,Thursday,35,44,False
2025-02-13,Thursday,36,39,False
2025-02-13,Thursday,37,5,False
2025-02-13,Thursday,38,24,False
2025-02-13,Thursday,39,44,False
2025-02-13,Thursday,40,22,False
2025-02-13,Thursday,41,21,False
2025-02-13,Thursday,42,15,False
2025-02-13,Thursday,43,24,False
2025-02-13,Thursday,44,27,False
2025-02-13,Thursday,45,7,False
2025-02-13,Thursday,46,5,False
2025-02-13,Thursday,47,8,False
2025-02-13,Thursday,48,41,False
2025-02-13,Thursday,49,14,False
2025-02-13,Thursday,50,13,False
2025-02-14,Friday,1,21,False
2025-02-14,Friday,2,33,False
2025-02-14,Friday,3,38,False
2025-02-14,Friday,4,18,False
2025-02-14,Friday,5,16,False
2025-02-14,Friday,6,19,False
2025-02-14,Friday,7,11,False
2025-02-14,Friday,8,31,False
2025-02-14,Friday,9,25,False
2025-02-14,Friday,10,31,False
2025-02-14,Friday,11,24,False
2025-02-14,Friday,12,24,False
2025-02-14,Friday,13,17,False
2025-02-14,Friday,14,3,False
2025-02-14,Friday,15,13,False
2025-02-14,Friday,16,30,False
2025-02-14,Friday,17,17,False
2025-02-14,Friday,18,18,False
2025-02-14,Friday,19,22,False
2025-02-14,Friday,20,10,False
2025-02-14,Friday,21,29,False
2025-02-14,Friday,22,9,False
2025-02-14,Friday,23,29,False
2025-02-14,Friday,24,18,False
2025-02-14,Friday,25,6,False
2025-02-14,Friday,26,16,False
2025-02-14,Friday,27,28,False
2025-02-14,Friday,28,40,False
2025-02-14,Friday,29,24,False
2025-02-14,Friday,30,16,False
2025-02-14,Friday,31,16,False
2025-02-14,Friday,32,15,False
2025-02-14,Friday,33,32,False
2025-02-14,Friday,34,16,False
2025-02-14,Friday,35,44,False
2025-02-14,Friday,36,41,False
2025-02-14,Friday,37,5,False
2025-02-14,Friday,38,28,False
2025-02-14,Friday,39,42,False
2025-02-14,Friday,40,22,False
2025-02-14,Friday,41,19,False
2025-02-14,Friday,42,10,False
2025-02-14,Friday,43,28,False
2025-02-14,Friday,44,29,False
2025-02-14,Friday,45,8,False
2025-02-14,Friday,46,5,False
2025-02-14,Friday,47,7,False
2025-02-14,Friday,48,34,False
2025-02-14,Friday,49,22,False
2025-02-14,Friday,50,11,False
2025-02-15,Saturday,1,30,True
2025-02-15,Saturday,2,56,True
2025-02-15,Saturday,3,63,True
2025-02-15,Saturday,4,22,True
2025-02-15,Saturday,5,34,True
2025-02-15,Saturday,6,41,True
2025-02-15,Saturday,7,14,True
2025-02-15,Saturday,8,45,True
2025-02-15,Saturday,9,31,True
2025-02-15,Saturday,10,71,True
2025-02-15,Saturday,11,59,True
2025-02-15,Saturday,12,47,True
2025-02-15,Saturday,13,32,True
2025-02-15,Saturday,14,7,True
2025-02-15,Saturday,15,35,True
2025-02-15,Saturday,16,56,True
2025-02-15,Saturday,17,56,True
2025-02-15,Saturday,18,17,True
2025-02-15,Saturday,19,82,True
2025-02-15,Saturday,20,19,True
2025-02-15,Saturday,21,58,True
2025-02-15,Saturday,22,9,True
2025-02-15,Saturday,23,34,True
2025-02-15,Saturday,24,42,True
2025-02-15,Saturday,25,12,True
2025-02-15,Saturday,26,40,True
2025-02-15,Saturday,27,47,True
2025-02-15,Saturday,28,89,True
2025-02-15,Saturday,29,22,True
2025-02-15,Saturday,30,28,True
2025-02-15,Saturday,31,21,True
2025-02-15,Saturday,32,18,True
2025-02-15,Saturday,33,91,True
2025-02-15,Saturday,34,24,True
2025-02-15,Saturday,35,49,True
2025-02-15,Saturday,36,82,True
2025-02-15,Saturday,37,7,True
2025-02-15,Saturday,38,48,True
2025-02-15,Saturday,39,64,True
2025-02-15,Saturday,40,42,True
2025-02-15,Saturday,41,43,True
2025-02-15,Saturday,42,21,True
2025-02-15,Saturday,43,37,True
2025-02-15,Saturday,44,55,True
2025-02-15,Saturday,45,12,True
2025-02-15,Saturday,46,10,True
2025-02-15,Saturday,47,18,True
2025-02-15,Saturday,48,59,True
2025-02-15,Saturday,49,31,True
2025-02-15,Saturday,50,31,True
2025-02-16,Sunday,1,49,True
2025-02-16,Sunday,2,92,True
2025-02-16,Sunday,3,95,True
2025-02-16,Sunday,4,18,True
2025-02-16,Sunday,5,32,True
2025-02-16,Sunday,6,31,True
2025-02-16,Sunday,7,14,True
2025-02-16,Sunday,8,37,True
2025-02-16,Sunday,9,36,True
2025-02-16,Sunday,10,68,True
2025-02-16,Sunday,11,63,True
2025-02-16,Sunday,12,35,True
2025-02-16,Sunday,13,30,True
2025-02-16,Sunday,14,9,True
2025-02-16,Sunday,15,34,True
2025-02-16,Sunday,16,43,True
2025-02-16,Sunday,17,61,True
2025-02-16,Sunday,18,28,True
2025-02-16,Sunday,19,51,True
2025-02-16,Sunday,20,22,True
2025-02-16,Sunday,21,51,True
2025-02-16,Sunday,22,9,True
2025-02-16,Sunday,23,33,True
2025-02-16,Sunday,24,45,True
2025-02-16,Sunday,25,9,True
2025-02-16,Sunday,26,35,True
